year,age,school,group,topic,count
2018,010,2,9,210800,12
2018,010,3,1,210800,..C
2018,010,3,2,210800,..C
2018,010,3,9,210800,3
2018,010,4,1,210800,..C
2018,010,4,2,210800,..C
2018,010,4,9,210800,6
2018,010,5,1,210800,..C
2018,010,5,2,210800,..C
2018,010,5,9,210800,0
2018,010,6,1,210800,..C
2018,010,6,2,210800,..C
2018,010,6,9,210800,0
2018,010,9,1,210800,..C
2018,010,9,2,210800,..C
2018,010,9,9,210800,0
2018,010,77,1,210800,9
2018,010,77,2,210800,21
2018,010,77,9,210800,30
2018,010,9999,1,210800,9
2018,010,9999,2,210800,21
2018,010,9999,9,210800,30
2018,010,1,1,210900,12
2018,010,1,2,210900,21
2018,010,1,9,210900,30
2018,010,2,1,210900,18
2018,010,2,2,210900,21
2018,010,2,9,210900,36
2018,010,3,1,210900,..C
2018,010,3,2,210900,..C
2018,010,3,9,210900,6
2018,010,4,1,210900,..C
2018,010,4,2,210900,..C
2018,010,4,9,210900,0
2018,010,5,1,210900,..C
2018,010,5,2,210900,..C
2018,010,5,9,210900,3
2018,010,6,1,210900,..C
2018,010,6,2,210900,..C
2018,010,6,9,210900,3
2018,010,9,1,210900,..C
2018,010,9,2,210900,..C
2018,010,9,9,210900,0
2018,010,77,1,210900,27
2018,010,77,2,210900,33
2018,010,77,9,210900,57
2018,010,9999,1,210900,27
2018,010,9999,2,210900,33
2018,010,9999,9,210900,57
2018,010,1,1,211000,18
2018,010,1,2,211000,15
2018,010,1,9,211000,33
2018,010,2,1,211000,15
2018,010,2,2,211000,9
2018,010,2,9,211000,24
2018,010,3,1,211000,..C
2018,010,3,2,211000,..C
2018,010,3,9,211000,3
2018,010,4,1,211000,..C
2018,010,4,2,211000,..C
2018,010,4,9,211000,0
2018,010,5,1,211000,..C
2018,010,5,2,211000,..C
2018,010,5,9,211000,0
2018,010,6,1,211000,..C
2018,010,6,2,211000,..C
2018,010,6,9,211000,0
2018,010,9,1,211000,..C
2018,010,9,2,211000,..C
2018,010,9,9,211000,0
2018,010,77,1,211000,24
2018,010,77,2,211000,18
2018,010,77,9,211000,45
2018,010,9999,1,211000,24
2018,010,9999,2,211000,18
2018,010,9999,9,211000,45
2018,010,1,1,211100,9
2018,010,1,2,211100,15
2018,010,1,9,211100,21
2018,010,2,1,211100,..C
2018,010,2,2,211100,6
2018,010,2,9,211100,9
2018,010,3,1,211100,..C
2018,010,3,2,211100,..C
2018,010,3,9,211100,3
2018,010,4,1,211100,..C
2018,010,4,2,211100,..C
2018,010,4,9,211100,0
2018,010,5,1,211100,..C
2018,010,5,2,211100,..C
2018,010,5,9,211100,0
2018,010,6,1,211100,..C
2018,010,6,2,211100,..C
2018,010,6,9,211100,0
2018,010,9,1,211100,..C
2018,010,9,2,211100,..C
2018,010,9,9,211100,0
2018,010,77,1,211100,12
2018,010,77,2,211100,15
2018,010,77,9,211100,24
2018,010,9999,1,211100,12
2018,010,9999,2,211100,15
2018,010,9999,9,211100,24
2018,010,1,1,211200,9
2018,010,1,2,211200,..C
2018,010,1,9,211200,15
2018,010,2,1,211200,..C
2018,010,2,2,211200,..C
2018,010,2,9,211200,..C
2018,010,3,1,211200,..C
2018,010,3,2,211200,..C
2018,010,3,9,211200,..C
2018,010,4,1,211200,..C
2018,010,4,2,211200,..C
2018,010,4,9,211200,..C
2018,010,5,1,211200,..C
2018,010,5,2,211200,..C
2018,010,5,9,211200,..C
2018,010,6,1,211200,..C
2018,010,6,2,211200,..C
2018,010,6,9,211200,..C
2018,010,9,1,211200,..C
2018,010,9,2,211200,..C
2018,010,9,9,211200,..C
2018,010,77,1,211200,9
2018,010,77,2,211200,..C
2018,010,77,9,211200,15
2018,010,9999,1,211200,9
2018,010,9999,2,211200,3
2018,010,9999,9,211200,15
2018,010,1,1,211300,9
2018,010,1,2,211300,6
2018,010,1,9,211300,15
2018,010,2,1,211300,..C
2018,010,2,2,211300,..C
2018,010,2,9,211300,6
2018,010,3,1,211300,..C
2018,010,3,2,211300,..C
2018,010,3,9,211300,0
2018,010,4,1,211300,..C
2018,010,4,2,211300,..C
2018,010,4,9,211300,0
2018,010,5,1,211300,..C
2018,010,5,2,211300,..C
2018,010,5,9,211300,0
2018,010,6,1,211300,..C
2018,010,6,2,211300,..C
2018,010,6,9,211300,0
2018,010,9,1,211300,..C
2018,010,9,2,211300,..C
2018,010,9,9,211300,0
2018,010,77,1,211300,9
2018,010,77,2,211300,6
2018,010,77,9,211300,15
2018,010,9999,1,211300,9
2018,010,9999,2,211300,6
2018,010,9999,9,211300,15
2018,010,1,1,211400,9
2018,010,1,2,211400,6
2018,010,1,9,211400,15
2018,010,2,1,211400,6
2018,010,2,2,211400,..C
2018,010,2,9,211400,12
2018,010,3,1,211400,..C
2018,010,3,2,211400,..C
2018,010,3,9,211400,..C
2018,010,4,1,211400,..C
2018,010,4,2,211400,..C
2018,010,4,9,211400,..C
2018,010,5,1,211400,..C
2018,010,5,2,211400,..C
2018,010,5,9,211400,..C
2018,010,6,1,211400,..C
2018,010,6,2,211400,..C
2018,010,6,9,211400,..C
2018,010,9,1,211400,..C
2018,010,9,2,211400,..C
2018,010,9,9,211400,..C
2018,010,77,1,211400,15
2018,010,77,2,211400,12
2018,010,77,9,211400,27
2018,010,9999,1,211400,15
2018,010,9999,2,211400,12
2018,010,9999,9,211400,27
2018,010,1,1,211500,9
2018,010,1,2,211500,9
2018,010,1,9,211500,18
2018,010,2,1,211500,..C
2018,010,2,2,211500,..C
2018,010,2,9,211500,6
2018,010,3,1,211500,..C
2018,010,3,2,211500,..C
2018,010,3,9,211500,3
2018,010,4,1,211500,..C
2018,010,4,2,211500,..C
2018,010,4,9,211500,3
2018,010,5,1,211500,..C
2018,010,5,2,211500,..C
2018,010,5,9,211500,0
2018,010,6,1,211500,..C
2018,010,6,2,211500,..C
2018,010,6,9,211500,3
2018,010,9,1,211500,..C
2018,010,9,2,211500,..C
2018,010,9,9,211500,0
2018,010,77,1,211500,9
2018,010,77,2,211500,9
2018,010,77,9,211500,18
2018,010,9999,1,211500,9
2018,010,9999,2,211500,9
2018,010,9999,9,211500,18
2018,010,1,1,211600,..C
2018,010,1,2,211600,..C
2018,010,1,9,211600,..C
2018,010,2,1,211600,..C
2018,010,2,2,211600,..C
2018,010,2,9,211600,..C
2018,010,3,1,211600,..C
2018,010,3,2,211600,..C
2018,010,3,9,211600,..C
2018,010,4,1,211600,..C
2018,010,4,2,211600,..C
2018,010,4,9,211600,..C
2018,010,5,1,211600,..C
2018,010,5,2,211600,..C
2018,010,5,9,211600,..C
2018,010,6,1,211600,..C
2018,010,6,2,211600,..C
2018,010,6,9,211600,..C
2018,010,9,1,211600,..C
2018,010,9,2,211600,..C
2018,010,9,9,211600,..C
2018,010,77,1,211600,..C
2018,010,77,2,211600,..C
2018,010,77,9,211600,6
2018,010,9999,1,211600,3
2018,010,9999,2,211600,3
2018,010,9999,9,211600,6
2018,010,1,1,211700,12
2018,010,1,2,211700,9
2018,010,1,9,211700,21
2018,010,2,1,211700,..C
2018,010,2,2,211700,..C
2018,010,2,9,211700,3
2018,010,3,1,211700,..C
2018,010,3,2,211700,..C
2018,010,3,9,211700,0
2018,010,4,1,211700,..C
2018,010,4,2,211700,..C
2018,010,4,9,211700,3
2018,010,5,1,211700,..C
2018,010,5,2,211700,..C
2018,010,5,9,211700,0
2018,010,6,1,211700,..C
2018,010,6,2,211700,..C
2018,010,6,9,211700,0
2018,010,9,1,211700,..C
2018,010,9,2,211700,..C
2018,010,9,9,211700,0
2018,010,77,1,211700,12
2018,010,77,2,211700,9
2018,010,77,9,211700,24
2018,010,9999,1,211700,12
2018,010,9999,2,211700,9
2018,010,9999,9,211700,24
2018,010,1,1,211800,21
2018,010,1,2,211800,24
2018,010,1,9,211800,42
2018,010,2,1,211800,6
2018,010,2,2,211800,..C
2018,010,2,9,211800,12
2018,010,3,1,211800,..C
2018,010,3,2,211800,..C
2018,010,3,9,211800,0
2018,010,4,1,211800,..C
2018,010,4,2,211800,..C
2018,010,4,9,211800,3
2018,010,5,1,211800,..C
2018,010,5,2,211800,..C
2018,010,5,9,211800,0
2018,010,6,1,211800,..C
2018,010,6,2,211800,..C
2018,010,6,9,211800,0
2018,010,9,1,211800,..C
2018,010,9,2,211800,..C
2018,010,9,9,211800,0
2018,010,77,1,211800,24
2018,010,77,2,211800,24
2018,010,77,9,211800,45
2018,010,9999,1,211800,24
2018,010,9999,2,211800,24
2018,010,9999,9,211800,45
2018,010,1,1,211900,27
2018,010,1,2,211900,15
2018,010,1,9,211900,45
2018,010,2,1,211900,..C
2018,010,2,2,211900,..C
2018,010,2,9,211900,6
2018,010,3,1,211900,..C
2018,010,3,2,211900,..C
2018,010,3,9,211900,0
2018,010,4,1,211900,..C
2018,010,4,2,211900,..C
2018,010,4,9,211900,6
2018,010,5,1,211900,..C
2018,010,5,2,211900,..C
2018,010,5,9,211900,0
2018,010,6,1,211900,..C
2018,010,6,2,211900,..C
2018,010,6,9,211900,0
2018,010,9,1,211900,..C
2018,010,9,2,211900,..C
2018,010,9,9,211900,0
2018,010,77,1,211900,30
2018,010,77,2,211900,21
2018,010,77,9,211900,54
2018,010,9999,1,211900,30
2018,010,9999,2,211900,21
2018,010,9999,9,211900,54
2018,010,1,1,212000,12
2018,010,1,2,212000,..C
2018,010,1,9,212000,18
2018,010,2,1,212000,..C
2018,010,2,2,212000,..C
2018,010,2,9,212000,..C
2018,010,3,1,212000,..C
2018,010,3,2,212000,..C
2018,010,3,9,212000,..C
2018,010,4,1,212000,..C
2018,010,4,2,212000,..C
2018,010,4,9,212000,..C
2018,010,5,1,212000,..C
2018,010,5,2,212000,..C
2018,010,5,9,212000,..C
2018,010,6,1,212000,..C
2018,010,6,2,212000,..C
2018,010,6,9,212000,..C
2018,010,9,1,212000,..C
2018,010,9,2,212000,..C
2018,010,9,9,212000,..C
2018,010,77,1,212000,12
2018,010,77,2,212000,..C
2018,010,77,9,212000,18
2018,010,9999,1,212000,12
2018,010,9999,2,212000,3
2018,010,9999,9,212000,18
2018,010,1,1,212100,9
2018,010,1,2,212100,15
2018,010,1,9,212100,21
2018,010,2,1,212100,..C
2018,010,2,2,212100,..C
2018,010,2,9,212100,..C
2018,010,3,1,212100,..C
2018,010,3,2,212100,..C
2018,010,3,9,212100,..C
2018,010,4,1,212100,..C
2018,010,4,2,212100,..C
2018,010,4,9,212100,..C
2018,010,5,1,212100,..C
2018,010,5,2,212100,..C
2018,010,5,9,212100,..C
2018,010,6,1,212100,..C
2018,010,6,2,212100,..C
2018,010,6,9,212100,..C
2018,010,9,1,212100,..C
2018,010,9,2,212100,..C
2018,010,9,9,212100,..C
2018,010,77,1,212100,9
2018,010,77,2,212100,15
2018,010,77,9,212100,21
2018,010,9999,1,212100,9
2018,010,9999,2,212100,15
2018,010,9999,9,212100,21
2018,010,1,1,212200,9
2018,010,1,2,212200,6
2018,010,1,9,212200,18
2018,010,2,1,212200,..C
2018,010,2,2,212200,..C
2018,010,2,9,212200,6
2018,010,3,1,212200,..C
2018,010,3,2,212200,..C
2018,010,3,9,212200,..C
2018,010,4,1,212200,..C
2018,010,4,2,212200,..C
2018,010,4,9,212200,..C
2018,010,5,1,212200,..C
2018,010,5,2,212200,..C
2018,010,5,9,212200,..C
2018,010,6,1,212200,..C
2018,010,6,2,212200,..C
2018,010,6,9,212200,..C
2018,010,9,1,212200,..C
2018,010,9,2,212200,..C
2018,010,9,9,212200,..C
2018,010,77,1,212200,9
2018,010,77,2,212200,6
2018,010,77,9,212200,18
2018,010,9999,1,212200,9
2018,010,9999,2,212200,6
2018,010,9999,9,212200,18
2018,010,1,1,212300,9
2018,010,1,2,212300,18
2018,010,1,9,212300,30
2018,010,2,1,212300,..C
2018,010,2,2,212300,6
2018,010,2,9,212300,9
2018,010,3,1,212300,..C
2018,010,3,2,212300,..C
2018,010,3,9,212300,0
2018,010,4,1,212300,..C
2018,010,4,2,212300,..C
2018,010,4,9,212300,0
2018,010,5,1,212300,..C
2018,010,5,2,212300,..C
2018,010,5,9,212300,0
2018,010,6,1,212300,..C
2018,010,6,2,212300,..C
2018,010,6,9,212300,0
2018,010,9,1,212300,..C
2018,010,9,2,212300,..C
2018,010,9,9,212300,0
2018,010,77,1,212300,9
2018,010,77,2,212300,21
2018,010,77,9,212300,33
2018,010,9999,1,212300,9
2018,010,9999,2,212300,21
2018,010,9999,9,212300,33
2018,010,1,1,212400,..C
2018,010,1,2,212400,..C
2018,010,1,9,212400,9
2018,010,2,1,212400,..C
2018,010,2,2,212400,..C
2018,010,2,9,212400,..C
2018,010,3,1,212400,..C
2018,010,3,2,212400,..C
2018,010,3,9,212400,..C
2018,010,4,1,212400,..C
2018,010,4,2,212400,..C
2018,010,4,9,212400,..C
2018,010,5,1,212400,..C
2018,010,5,2,212400,..C
2018,010,5,9,212400,..C
2018,010,6,1,212400,..C
2018,010,6,2,212400,..C
2018,010,6,9,212400,..C
2018,010,9,1,212400,..C
2018,010,9,2,212400,..C
2018,010,9,9,212400,..C
2018,010,77,1,212400,..C
2018,010,77,2,212400,..C
2018,010,77,9,212400,9
2018,010,9999,1,212400,6
2018,010,9999,2,212400,3
2018,010,9999,9,212400,9
2018,010,1,1,212500,9
2018,010,1,2,212500,12
2018,010,1,9,212500,21
2018,010,2,1,212500,..C
2018,010,2,2,212500,..C
2018,010,2,9,212500,..C
2018,010,3,1,212500,..C
2018,010,3,2,212500,..C
2018,010,3,9,212500,..C
2018,010,4,1,212500,..C
2018,010,4,2,212500,..C
2018,010,4,9,212500,..C
2018,010,5,1,212500,..C
2018,010,5,2,212500,..C
2018,010,5,9,212500,..C
2018,010,6,1,212500,..C
2018,010,6,2,212500,..C
2018,010,6,9,212500,..C
2018,010,9,1,212500,..C
2018,010,9,2,212500,..C
2018,010,9,9,212500,..C
2018,010,77,1,212500,9
2018,010,77,2,212500,12
2018,010,77,9,212500,24
2018,010,9999,1,212500,9
2018,010,9999,2,212500,12
2018,010,9999,9,212500,24
2018,010,1,1,212600,..C
2018,010,1,2,212600,6
2018,010,1,9,212600,12
2018,010,2,1,212600,..C
2018,010,2,2,212600,..C
2018,010,2,9,212600,..C
2018,010,3,1,212600,..C
2018,010,3,2,212600,..C
2018,010,3,9,212600,..C
2018,010,4,1,212600,..C
2018,010,4,2,212600,..C
2018,010,4,9,212600,..C
2018,010,5,1,212600,..C
2018,010,5,2,212600,..C
2018,010,5,9,212600,..C
2018,010,6,1,212600,..C
2018,010,6,2,212600,..C
2018,010,6,9,212600,..C
2018,010,9,1,212600,..C
2018,010,9,2,212600,..C
2018,010,9,9,212600,..C
2018,010,77,1,212600,6
2018,010,77,2,212600,6
2018,010,77,9,212600,12
2018,010,9999,1,212600,6
2018,010,9999,2,212600,6
2018,010,9999,9,212600,12
2018,010,1,1,212700,..C
2018,010,1,2,212700,..C
2018,010,1,9,212700,..C
2018,010,2,1,212700,..C
2018,010,2,2,212700,..C
2018,010,2,9,212700,..C
2018,010,3,1,212700,..C
2018,010,3,2,212700,..C
2018,010,3,9,212700,..C
2018,010,4,1,212700,..C
2018,010,4,2,212700,..C
2018,010,4,9,212700,..C
2018,010,5,1,212700,..C
2018,010,5,2,212700,..C
2018,010,5,9,212700,..C
2018,010,6,1,212700,..C
2018,010,6,2,212700,..C
2018,010,6,9,212700,..C
2018,010,9,1,212700,..C
2018,010,9,2,212700,..C
2018,010,9,9,212700,..C
2018,010,77,1,212700,..C
2018,010,77,2,212700,..C
2018,010,77,9,212700,..C
2018,010,9999,1,212700,..C
2018,010,9999,2,212700,..C
2018,010,9999,9,212700,..C
2018,010,1,1,212800,..C
2018,010,1,2,212800,..C
2018,010,1,9,212800,..C
2018,010,2,1,212800,..C
2018,010,2,2,212800,..C
2018,010,2,9,212800,..C
2018,010,3,1,212800,..C
2018,010,3,2,212800,..C
2018,010,3,9,212800,..C
2018,010,4,1,212800,..C
2018,010,4,2,212800,..C
2018,010,4,9,212800,..C
2018,010,5,1,212800,..C
2018,010,5,2,212800,..C
2018,010,5,9,212800,..C
2018,010,6,1,212800,..C
2018,010,6,2,212800,..C
2018,010,6,9,212800,..C
2018,010,9,1,212800,..C
2018,010,9,2,212800,..C
2018,010,9,9,212800,..C
2018,010,77,1,212800,..C
2018,010,77,2,212800,..C
2018,010,77,9,212800,..C
2018,010,9999,1,212800,..C
2018,010,9999,2,212800,..C
2018,010,9999,9,212800,0
2018,010,1,1,212900,..C
2018,010,1,2,212900,6
2018,010,1,9,212900,6
2018,010,2,1,212900,..C
2018,010,2,2,212900,..C
2018,010,2,9,212900,..C
2018,010,3,1,212900,..C
2018,010,3,2,212900,..C
2018,010,3,9,212900,..C
2018,010,4,1,212900,..C
2018,010,4,2,212900,..C
2018,010,4,9,212900,..C
2018,010,5,1,212900,..C
2018,010,5,2,212900,..C
2018,010,5,9,212900,..C
2018,010,6,1,212900,..C
2018,010,6,2,212900,..C
2018,010,6,9,212900,..C
2018,010,9,1,212900,..C
2018,010,9,2,212900,..C
2018,010,9,9,212900,..C
2018,010,77,1,212900,..C
2018,010,77,2,212900,6
2018,010,77,9,212900,9
2018,010,9999,1,212900,3
2018,010,9999,2,212900,6
2018,010,9999,9,212900,9
2018,010,1,1,213000,15
2018,010,1,2,213000,21
2018,010,1,9,213000,36
2018,010,2,1,213000,..C
2018,010,2,2,213000,..C
2018,010,2,9,213000,6
2018,010,3,1,213000,..C
2018,010,3,2,213000,..C
2018,010,3,9,213000,3
2018,010,4,1,213000,..C
2018,010,4,2,213000,..C
2018,010,4,9,213000,3
2018,010,5,1,213000,..C
2018,010,5,2,213000,..C
2018,010,5,9,213000,0
2018,010,6,1,213000,..C
2018,010,6,2,213000,..C
2018,010,6,9,213000,0
2018,010,9,1,213000,..C
2018,010,9,2,213000,..C
2018,010,9,9,213000,0
2018,010,77,1,213000,15
2018,010,77,2,213000,21
2018,010,77,9,213000,39
2018,010,9999,1,213000,15
2018,010,9999,2,213000,21
2018,010,9999,9,213000,39
2018,010,1,1,213100,..C
2018,010,1,2,213100,9
2018,010,1,9,213100,12
2018,010,2,1,213100,..C
2018,010,2,2,213100,..C
2018,010,2,9,213100,0
2018,010,3,1,213100,..C
2018,010,3,2,213100,..C
2018,010,3,9,213100,0
2018,010,4,1,213100,..C
2018,010,4,2,213100,..C
2018,010,4,9,213100,0
2018,010,5,1,213100,..C
2018,010,5,2,213100,..C
2018,010,5,9,213100,0
2018,010,6,1,213100,..C
2018,010,6,2,213100,..C
2018,010,6,9,213100,0
2018,010,9,1,213100,..C
2018,010,9,2,213100,..C
2018,010,9,9,213100,0
2018,010,77,1,213100,..C
2018,010,77,2,213100,9
2018,010,77,9,213100,12
2018,010,9999,1,213100,3
2018,010,9999,2,213100,9
2018,010,9999,9,213100,12
2018,010,1,1,213200,9
2018,010,1,2,213200,9
2018,010,1,9,213200,18
2018,010,2,1,213200,..C
2018,010,2,2,213200,..C
2018,010,2,9,213200,9
2018,010,3,1,213200,..C
2018,010,3,2,213200,..C
2018,010,3,9,213200,0
2018,010,4,1,213200,..C
2018,010,4,2,213200,..C
2018,010,4,9,213200,3
2018,010,5,1,213200,..C
2018,010,5,2,213200,..C
2018,010,5,9,213200,0
2018,010,6,1,213200,..C
2018,010,6,2,213200,..C
2018,010,6,9,213200,0
2018,010,9,1,213200,..C
2018,010,9,2,213200,..C
2018,010,9,9,213200,0
2018,010,77,1,213200,12
2018,010,77,2,213200,12
2018,010,77,9,213200,24
2018,010,9999,1,213200,12
2018,010,9999,2,213200,12
2018,010,9999,9,213200,24
2018,010,1,1,213300,21
2018,010,1,2,213300,12
2018,010,1,9,213300,33
2018,010,2,1,213300,..C
2018,010,2,2,213300,..C
2018,010,2,9,213300,6
2018,010,3,1,213300,..C
2018,010,3,2,213300,..C
2018,010,3,9,213300,0
2018,010,4,1,213300,..C
2018,010,4,2,213300,..C
2018,010,4,9,213300,0
2018,010,5,1,213300,..C
2018,010,5,2,213300,..C
2018,010,5,9,213300,0
2018,010,6,1,213300,..C
2018,010,6,2,213300,..C
2018,010,6,9,213300,0
2018,010,9,1,213300,..C
2018,010,9,2,213300,..C
2018,010,9,9,213300,0
2018,010,77,1,213300,24
2018,010,77,2,213300,12
2018,010,77,9,213300,36
2018,010,9999,1,213300,24
2018,010,9999,2,213300,12
2018,010,9999,9,213300,36
2018,010,1,1,213400,15
2018,010,1,2,213400,12
2018,010,1,9,213400,27
2018,010,2,1,213400,..C
2018,010,2,2,213400,..C
2018,010,2,9,213400,6
2018,010,3,1,213400,..C
2018,010,3,2,213400,..C
2018,010,3,9,213400,0
2018,010,4,1,213400,..C
2018,010,4,2,213400,..C
2018,010,4,9,213400,0
2018,010,5,1,213400,..C
2018,010,5,2,213400,..C
2018,010,5,9,213400,0
2018,010,6,1,213400,..C
2018,010,6,2,213400,..C
2018,010,6,9,213400,0
2018,010,9,1,213400,..C
2018,010,9,2,213400,..C
2018,010,9,9,213400,0
2018,010,77,1,213400,18
2018,010,77,2,213400,12
2018,010,77,9,213400,30
2018,010,9999,1,213400,18
2018,010,9999,2,213400,12
2018,010,9999,9,213400,30
2018,010,1,1,213500,9
2018,010,1,2,213500,9
2018,010,1,9,213500,18
2018,010,2,1,213500,..C
2018,010,2,2,213500,6
2018,010,2,9,213500,12
2018,010,3,1,213500,..C
2018,010,3,2,213500,..C
2018,010,3,9,213500,3
2018,010,4,1,213500,..C
2018,010,4,2,213500,..C
2018,010,4,9,213500,0
2018,010,5,1,213500,..C
2018,010,5,2,213500,..C
2018,010,5,9,213500,0
2018,010,6,1,213500,..C
2018,010,6,2,213500,..C
2018,010,6,9,213500,0
2018,010,9,1,213500,..C
2018,010,9,2,213500,..C
2018,010,9,9,213500,0
2018,010,77,1,213500,9
2018,010,77,2,213500,15
2018,010,77,9,213500,24
2018,010,9999,1,213500,9
2018,010,9999,2,213500,15
2018,010,9999,9,213500,24
2018,010,1,1,213600,9
2018,010,1,2,213600,18
2018,010,1,9,213600,27
2018,010,2,1,213600,..C
2018,010,2,2,213600,12
2018,010,2,9,213600,18
2018,010,3,1,213600,..C
2018,010,3,2,213600,..C
2018,010,3,9,213600,..C
2018,010,4,1,213600,..C
2018,010,4,2,213600,..C
2018,010,4,9,213600,..C
2018,010,5,1,213600,..C
2018,010,5,2,213600,..C
2018,010,5,9,213600,..C
2018,010,6,1,213600,..C
2018,010,6,2,213600,..C
2018,010,6,9,213600,..C
2018,010,9,1,213600,..C
2018,010,9,2,213600,..C
2018,010,9,9,213600,..C
2018,010,77,1,213600,12
2018,010,77,2,213600,24
2018,010,77,9,213600,36
2018,010,9999,1,213600,12
2018,010,9999,2,213600,24
2018,010,9999,9,213600,36
2018,010,1,1,213700,9
2018,010,1,2,213700,15
2018,010,1,9,213700,24
2018,010,2,1,213700,..C
2018,010,2,2,213700,6
2018,010,2,9,213700,9
2018,010,3,1,213700,..C
2018,010,3,2,213700,..C
2018,010,3,9,213700,3
2018,010,4,1,213700,..C
2018,010,4,2,213700,..C
2018,010,4,9,213700,6
2018,010,5,1,213700,..C
2018,010,5,2,213700,..C
2018,010,5,9,213700,0
2018,010,6,1,213700,..C
2018,010,6,2,213700,..C
2018,010,6,9,213700,0
2018,010,9,1,213700,..C
2018,010,9,2,213700,..C
2018,010,9,9,213700,0
2018,010,77,1,213700,9
2018,010,77,2,213700,21
2018,010,77,9,213700,30
2018,010,9999,1,213700,9
2018,010,9999,2,213700,21
2018,010,9999,9,213700,30
2018,010,1,1,213800,6
2018,010,1,2,213800,12
2018,010,1,9,213800,18
2018,010,2,1,213800,..C
2018,010,2,2,213800,..C
2018,010,2,9,213800,9
2018,010,3,1,213800,..C
2018,010,3,2,213800,..C
2018,010,3,9,213800,0
2018,010,4,1,213800,..C
2018,010,4,2,213800,..C
2018,010,4,9,213800,0
2018,010,5,1,213800,..C
2018,010,5,2,213800,..C
2018,010,5,9,213800,0
2018,010,6,1,213800,..C
2018,010,6,2,213800,..C
2018,010,6,9,213800,0
2018,010,9,1,213800,..C
2018,010,9,2,213800,..C
2018,010,9,9,213800,0
2018,010,77,1,213800,9
2018,010,77,2,213800,15
2018,010,77,9,213800,24
2018,010,9999,1,213800,9
2018,010,9999,2,213800,15
2018,010,9999,9,213800,24
2018,010,1,1,213900,6
2018,010,1,2,213900,..C
2018,010,1,9,213900,12
2018,010,2,1,213900,..C
2018,010,2,2,213900,..C
2018,010,2,9,213900,0
2018,010,3,1,213900,..C
2018,010,3,2,213900,..C
2018,010,3,9,213900,0
2018,010,4,1,213900,..C
2018,010,4,2,213900,..C
2018,010,4,9,213900,3
2018,010,5,1,213900,..C
2018,010,5,2,213900,..C
2018,010,5,9,213900,0
2018,010,6,1,213900,..C
2018,010,6,2,213900,..C
2018,010,6,9,213900,0
2018,010,9,1,213900,..C
2018,010,9,2,213900,..C
2018,010,9,9,213900,0
2018,010,77,1,213900,9
2018,010,77,2,213900,..C
2018,010,77,9,213900,12
2018,010,9999,1,213900,9
2018,010,9999,2,213900,6
2018,010,9999,9,213900,12
2018,010,1,1,214000,9
2018,010,1,2,214000,9
2018,010,1,9,214000,18
2018,010,2,1,214000,..C
2018,010,2,2,214000,..C
2018,010,2,9,214000,..C
2018,010,3,1,214000,..C
2018,010,3,2,214000,..C
2018,010,3,9,214000,..C
2018,010,4,1,214000,..C
2018,010,4,2,214000,..C
2018,010,4,9,214000,..C
2018,010,5,1,214000,..C
2018,010,5,2,214000,..C
2018,010,5,9,214000,..C
2018,010,6,1,214000,..C
2018,010,6,2,214000,..C
2018,010,6,9,214000,..C
2018,010,9,1,214000,..C
2018,010,9,2,214000,..C
2018,010,9,9,214000,..C
2018,010,77,1,214000,9
2018,010,77,2,214000,15
2018,010,77,9,214000,21
2018,010,9999,1,214000,9
2018,010,9999,2,214000,15
2018,010,9999,9,214000,21
2018,010,1,1,214100,9
2018,010,1,2,214100,12
2018,010,1,9,214100,18
2018,010,2,1,214100,..C
2018,010,2,2,214100,12
2018,010,2,9,214100,12
2018,010,3,1,214100,..C
2018,010,3,2,214100,..C
2018,010,3,9,214100,..C
2018,010,4,1,214100,..C
2018,010,4,2,214100,..C
2018,010,4,9,214100,..C
2018,010,5,1,214100,..C
2018,010,5,2,214100,..C
2018,010,5,9,214100,..C
2018,010,6,1,214100,..C
2018,010,6,2,214100,..C
2018,010,6,9,214100,..C
2018,010,9,1,214100,..C
2018,010,9,2,214100,..C
2018,010,9,9,214100,..C
2018,010,77,1,214100,9
2018,010,77,2,214100,18
2018,010,77,9,214100,24
2018,010,9999,1,214100,9
2018,010,9999,2,214100,18
2018,010,9999,9,214100,24
2018,010,1,1,214200,6
2018,010,1,2,214200,6
2018,010,1,9,214200,12
2018,010,2,1,214200,6
2018,010,2,2,214200,..C
2018,010,2,9,214200,12
2018,010,3,1,214200,..C
2018,010,3,2,214200,..C
2018,010,3,9,214200,..C
2018,010,4,1,214200,..C
2018,010,4,2,214200,..C
2018,010,4,9,214200,..C
2018,010,5,1,214200,..C
2018,010,5,2,214200,..C
2018,010,5,9,214200,..C
2018,010,6,1,214200,..C
2018,010,6,2,214200,..C
2018,010,6,9,214200,..C
2018,010,9,1,214200,..C
2018,010,9,2,214200,..C
2018,010,9,9,214200,..C
2018,010,77,1,214200,12
2018,010,77,2,214200,9
2018,010,77,9,214200,24
2018,010,9999,1,214200,12
